channelTitle,videoId,channelId,title,viewCount,likeCount,dislikeCount,commentCount,time,commentScore,Y
CrashCourse,h6HLDV0T5Q8,UCX6b17PVsYBQ0ip5gyeme-Q,Social Thinking: Crash Course Psychology #37,1947793,27091,372,1335,648,-0.0594,1271537.9381199998
CrashCourse,4E1JiDFxFGk,UCX6b17PVsYBQ0ip5gyeme-Q,Personality Disorders: Crash Course Psychology #34,3423265,56467,1473,4085,658,0.1661,2236415.18322
CrashCourse,ErOitC7OyHk,UCX6b17PVsYBQ0ip5gyeme-Q,The End of Civilization (In the Bronze Age): Crash Course World History 211,2104068,24175,980,2434,778,-0.07534,1039389.3117125999
CrashCourse,343ORgL3kIc,UCX6b17PVsYBQ0ip5gyeme-Q,Trauma and Addiction: Crash Course Psychology #31,1896486,28443,462,1552,651,-0.10714,956025.177858
CrashCourse,tq6be-CZJ3w,UCX6b17PVsYBQ0ip5gyeme-Q,The Big Bang: Crash Course Big History #1,2676359,41271,1067,7464,865,0.11942,1352442.1677680002
CrashCourse,Sgae8SA-rcI,UCX6b17PVsYBQ0ip5gyeme-Q,Drought and Famine: Crash Course World History #208,1130682,15256,362,2257,630,-0.20092,570542.8396320001
CrashCourse,aX7jnVXXG5o,UCX6b17PVsYBQ0ip5gyeme-Q,OCD and Anxiety Disorders: Crash Course Psychology #29,4360485,80247,1050,7563,692,-0.26218,2850840.4975639996
CrashCourse,wuhJ-GkRRQc,UCX6b17PVsYBQ0ip5gyeme-Q,Psychological Disorders: Crash Course Psychology #28,2296314,30703,445,1510,610,-0.05116,1156547.544652
CrashCourse,YF8AAJSTJoM,UCX6b17PVsYBQ0ip5gyeme-Q,"Climate Change, Chaos, and The Little Ice Age - Crash Course World History 206",2125995,23736,1014,2575,608,0.19346,1386627.688692
CrashCourse,Qymp_VaFo9M,UCX6b17PVsYBQ0ip5gyeme-Q,Let's Talk About Sex: Crash Course Psychology #27,4960849,48320,2596,4564,696,0.21012,2493364.723036
CrashCourse,2NIgqS47m5k,UCX6b17PVsYBQ0ip5gyeme-Q,War & Human Nature: Crash Course World History 204,2329756,30337,997,3488,637,-0.1834,1174866.5666400003
CrashCourse,75g4d5sF3xI,UCX6b17PVsYBQ0ip5gyeme-Q,Brains vs. Bias: Crash Course Psychology #24,1050208,12819,194,944,664,0.00838,685268.4016760001
CrashCourse,9xTz3QjcloI,UCX6b17PVsYBQ0ip5gyeme-Q,Controversy of Intelligence: Crash Course Psychology #23,2142137,26357,631,2110,759,0.3819,1078321.0745699997
CrashCourse,94BtOtGVqLw,UCX6b17PVsYBQ0ip5gyeme-Q,Money & Debt: Crash Course World History 202,2142281,26869,661,2631,844,-0.13234,1080009.477064
CrashCourse,sUrV6oZ3zsk,UCX6b17PVsYBQ0ip5gyeme-Q,Measuring Personality: Crash Course Psychology #22,2078278,25528,459,1495,668,0.43972,1026976.3483691999
CrashCourse,SKj4cr2C-3o,UCX6b17PVsYBQ0ip5gyeme-Q,"World History, Year 2 Preview",472930,14410,97,2442,156,-0.0769,237292.65154099997
CrashCourse,PzyXGUCngoU,UCX6b17PVsYBQ0ip5gyeme-Q,Adolescence: Crash Course Psychology #20,1893557,22359,354,1049,615,0.11352,1235313.322704
CrashCourse,YcQg1EshfIE,UCX6b17PVsYBQ0ip5gyeme-Q,Monkeys and Morality: Crash Course Psychology #19,1224162,15076,197,753,697,-0.10724000000000003,617002.0771039999
CrashCourse,iJn0ZPd6mYo,UCX6b17PVsYBQ0ip5gyeme-Q,The Poetry of Sylvia Plath: Crash Course Literature 216,944508,21612,400,1461,678,0.32492,479316.06996800005
CrashCourse,ir0URpI9nKQ,UCX6b17PVsYBQ0ip5gyeme-Q,Langston Hughes and the Harlem Renaissance: Crash Course Literature 215,838465,9853,227,627,692,0.1782,421930.38346000004
CrashCourse,128Ts5r9NRE,UCX6b17PVsYBQ0ip5gyeme-Q,The Bobo Beatdown: Crash Course Psychology #12,1965978,20738,302,722,575,0.02276,970157.5425036
CrashCourse,qG2SwE_6uVM,UCX6b17PVsYBQ0ip5gyeme-Q,How to Train a Brain: Crash Course Psychology #11,2718379,26952,566,1188,709,0.36458,1340924.4701037996
CrashCourse,w1Kw94qjdQA,UCX6b17PVsYBQ0ip5gyeme-Q,If One Finger Brought Oil - Things Fall Apart Part 1: Crash Course Literature 208,1049799,14434,229,1031,619,0.6532,685321.63064
CrashCourse,Z8tqY8fX0Ec,UCX6b17PVsYBQ0ip5gyeme-Q,"Reader, it's Jane Eyre - Crash Course Literature 207",1106161,20839,300,1467,792,-0.18728,723268.712544
CrashCourse,9PW1fwKjo-Y,UCX6b17PVsYBQ0ip5gyeme-Q,Altered States: Crash Course Psychology #10,1824556,21181,423,1463,679,0.18136,1190250.9862720002
CrashCourse,jReX7qKU2yc,UCX6b17PVsYBQ0ip5gyeme-Q,Consciousness: Crash Course Psychology #8,2068735,24962,352,1625,574,0.29888000000000003,1022205.3828768
CrashCourse,n46umYA_4dM,UCX6b17PVsYBQ0ip5gyeme-Q,Perceiving is Believing: Crash Course Psychology #7,2020897,23026,369,1193,600,0.09918,1017919.4096719999
CrashCourse,unWnZvXJH2o,UCX6b17PVsYBQ0ip5gyeme-Q,Sensation and Perception: Crash Course Psychology #5,3089912,29295,483,1833,646,-0.0497,2014372.4900600002
CrashCourse,MS4jk5kavy4,UCX6b17PVsYBQ0ip5gyeme-Q,"A Long and Difficult Journey, or  The Odyssey: Crash Course Literature 201",2705369,35676,2465,3574,727,0.24848,1362103.5845440002
CrashCourse,vo4pMVb0R6M,UCX6b17PVsYBQ0ip5gyeme-Q,Intro to Psychology: Crash Course Psychology #1,9153046,131281,2144,7153,654,0.20046,5975840.940092
CrashCourse,L-K19rVDxoM,UCX6b17PVsYBQ0ip5gyeme-Q,George HW Bush and the End of the Cold War: Crash Course US History #44,2347750,19287,746,1825,833,0.13464,1180117.843856
CrashCourse,2h4DkpFP_aw,UCX6b17PVsYBQ0ip5gyeme-Q,The Reagan Revolution: Crash Course US History #43,2441651,27590,3064,5955,860,0.06398,1228235.4291939999
CrashCourse,rHxxLYzJ8Sw,UCX6b17PVsYBQ0ip5gyeme-Q,Polymers: Crash Course Chemistry #45,1255778,11672,474,717,615,0.3097,619201.414067
CrashCourse,pyN5LPHEQ_0,UCX6b17PVsYBQ0ip5gyeme-Q,"Ford, Carter, and the Economic Malaise: Crash Course US History #42",1318289,11152,239,914,803,0.23078,662828.632312
CrashCourse,lkXFb1sMa38,UCX6b17PVsYBQ0ip5gyeme-Q,The 1960s in America: Crash Course US History #40,3246562,25588,2016,2721,915,0.2364,1599446.8460039997
CrashCourse,UloIw7dhnlQ,UCX6b17PVsYBQ0ip5gyeme-Q,Hydrocarbon Power!: Crash Course Chemistry #40,1621403,20350,401,1176,692,0.2586,801341.578446
CrashCourse,S64zRnnn4Po,UCX6b17PVsYBQ0ip5gyeme-Q,Civil Rights and the 1950s: Crash Course US History #39,2801778,22486,1093,1941,718,-0.04824,1406926.8855279998
CrashCourse,KWAsz59F8gA,UCX6b17PVsYBQ0ip5gyeme-Q,Nuclear Chemistry: Crash Course Chemistry #38,1447549,12994,697,1136,598,-0.11792,727249.134624
CrashCourse,9C72ISMF_D0,UCX6b17PVsYBQ0ip5gyeme-Q,The Cold War: Crash Course US History #37,3415134,30740,1111,2607,814,0.23278,2225953.246556001
CrashCourse,thnDxFdkzZs,UCX6b17PVsYBQ0ip5gyeme-Q,The History of Atomic Chemistry: Crash Course Chemistry #37,1666332,15756,498,1113,582,0.07462,821830.4482081999
CrashCourse,HofnGQwPgqs,UCX6b17PVsYBQ0ip5gyeme-Q,World War II Part 2 - The Homefront: Crash Course US History #36,1944855,17524,465,1517,863,0.00808,977259.642424
CrashCourse,GCQfMWAikyU,UCX6b17PVsYBQ0ip5gyeme-Q,The Great Depression: Crash Course US History #33,4339196,39948,2520,5455,867,-0.30594,2180438.2582179997
CrashCourse,VfOR1XCMf7A,UCX6b17PVsYBQ0ip5gyeme-Q,The Roaring 20's: Crash Course US History #32,3289384,29219,1046,3593,792,-0.01322,1622250.7185458
CrashCourse,7qOFtL3VEBc,UCX6b17PVsYBQ0ip5gyeme-Q,Kinetics: Chemistry's Demolition Derby - Crash Course Chemistry #32,688273,6670,100,536,597,-0.20776,339570.5471464001
CrashCourse,y59wErqg4Xg,UCX6b17PVsYBQ0ip5gyeme-Q,America in World War I: Crash Course US History #30,3087279,24639,1069,3174,820,-0.0824,1550453.11528
CrashCourse,LS67vS10O5Y,UCX6b17PVsYBQ0ip5gyeme-Q,pH and pOH: Crash Course Chemistry #30,1457094,13013,418,1148,683,-0.03592,949737.242816
CrashCourse,Spgdy3HkcSs,UCX6b17PVsYBQ0ip5gyeme-Q,Gilded Age Politics:Crash Course US History #26,2337938,16663,486,1646,831,0.31442,1523052.712884
CrashCourse,RRhjqqe750A,UCX6b17PVsYBQ0ip5gyeme-Q,"Growth, Cities, and Immigration: Crash Course US History #25",2147534,16293,516,1803,765,0.36378,1079147.555512
CrashCourse,cPDptc0wUYI,UCX6b17PVsYBQ0ip5gyeme-Q,Orbitals: Crash Course Chemistry #25,2182892,24571,891,1971,652,0.3442,1098112.75326
CrashCourse,r6tRp-zRUJs,UCX6b17PVsYBQ0ip5gyeme-Q,The Industrial Economy: Crash Course US History #23,2319244,17276,562,2561,752,-0.28502,1164511.404494
CrashCourse,PVL24HAesnc,UCX6b17PVsYBQ0ip5gyeme-Q,Polar & Non-Polar Molecules: Crash Course Chemistry #23,2925488,26181,1385,1909,646,-0.07224,1906611.085552
CrashCourse,nowsS7pMApI,UCX6b17PVsYBQ0ip5gyeme-Q,Reconstruction and 1876: Crash Course US History #22,3266420,26109,1042,2872,780,0.0501,1641709.40004
CrashCourse,QXT4OVM4vXI,UCX6b17PVsYBQ0ip5gyeme-Q,Atomic Hook-Ups - Types of Chemical Bonds: Crash Course Chemistry #22,2106151,20425,772,1543,586,0.23696,1059602.0947840002
CrashCourse,GzTrKccmj_I,UCX6b17PVsYBQ0ip5gyeme-Q,The Civil War Part 2: Crash Course US History #21,2156151,18508,487,2712,654,-0.08576,1084353.975696
CrashCourse,VRWRmIEHr3A,UCX6b17PVsYBQ0ip5gyeme-Q,Lab Techniques & Safety: Crash Course Chemistry #21,1302007,12818,214,1298,543,0.26318,848960.9526360001
CrashCourse,ZsY4WcQOrfk,UCX6b17PVsYBQ0ip5gyeme-Q,Entropy: Embrace the Chaos! Crash Course Chemistry #20,1374976,16818,396,1659,821,0.10478,679656.8915258
CrashCourse,rY9zHNOjGrs,UCX6b17PVsYBQ0ip5gyeme-Q,"The Civil War, Part I: Crash Course US History #20",3731700,30114,1864,5369,721,0.13364,1839720.6147004
CrashCourse,roNmeOOJCDY,UCX6b17PVsYBQ0ip5gyeme-Q,The Election of 1860 & the Road to Disunion: Crash Course US History #18,2439368,20784,927,3202,856,-0.054720000000000005,1589830.889056
CrashCourse,tkdF8pOFUfI,UCX6b17PVsYBQ0ip5gyeme-Q,War & Expansion: Crash Course US History #17,2456226,18636,716,2657,767,-0.25264000000000003,1233336.5742080002
CrashCourse,TLRZAFU_9Kg,UCX6b17PVsYBQ0ip5gyeme-Q,"Passing Gases: Effusion, Diffusion, and the Velocity of a Gas - Crash Course Chemistry #16",478930,4863,72,531,686,-0.10534,240849.028398
CrashCourse,JbqtqCunYzA,UCX6b17PVsYBQ0ip5gyeme-Q,Partial Pressures & Vapor Pressure: Crash Course Chemistry #15,857860,8026,203,777,715,0.5703600000000001,431598.34814400005
CrashCourse,fM1czS_VYDI,UCX6b17PVsYBQ0ip5gyeme-Q,Women in the 19th Century: Crash Course US History #16,1941982,18122,625,4268,791,0.26334,958877.4489673999
CrashCourse,8SRAkXMu3d0,UCX6b17PVsYBQ0ip5gyeme-Q,Ideal Gas Problems: Crash Course Chemistry #13,823091,8740,120,984,705,0.10066,414029.83019799995
CrashCourse,beN4qE-e5O8,UCX6b17PVsYBQ0ip5gyeme-Q,Age of Jackson: Crash Course US History #14,2989828,22725,1447,3511,905,0.11464,1502282.345856
CrashCourse,BxUS1K7xu30,UCX6b17PVsYBQ0ip5gyeme-Q,The Ideal Gas Law: Crash Course Chemistry #12,1865956,18522,454,1462,543,0.38216,938068.474648
CrashCourse,Ajn9g5Gsv98,UCX6b17PVsYBQ0ip5gyeme-Q,Slavery - Crash Course US History #13,3564138,37374,1900,9505,865,0.48782,1793014.176346
CrashCourse,RNftCCwAol0,UCX6b17PVsYBQ0ip5gyeme-Q,The Market Revolution: Crash Course US History #12,2222961,16358,570,1973,851,0.07246,1116033.451738
CrashCourse,lQ6FBA1HM3s,UCX6b17PVsYBQ0ip5gyeme-Q,Redox Reactions: Crash Course Chemistry #10,2395433,22809,816,2350,673,0.41562,1561617.183124
CrashCourse,qMXqg2PKJZU,UCX6b17PVsYBQ0ip5gyeme-Q,The War of 1812 - Crash Course US History #11,4274591,35893,2308,10556,763,0.18902,2109519.2107921997
CrashCourse,_3Ox6vGteek,UCX6b17PVsYBQ0ip5gyeme-Q,Thomas Jefferson & His Democracy: Crash Course US History #10,2698849,21880,959,3992,799,0.14816,1758779.329632
CrashCourse,ANi709MYnWg,UCX6b17PVsYBQ0ip5gyeme-Q,Acid-Base Reactions in Solution: Crash Course Chemistry #8,2436506,20618,611,2285,677,0.33404,1587931.6168080003
CrashCourse,r161cLYzuDI,UCX6b17PVsYBQ0ip5gyeme-Q,Where US Politics Came From: Crash Course US History #9,2839561,20887,807,4029,837,0.16305999999999998,1425790.958918
CrashCourse,bO7FQsCcbD8,UCX6b17PVsYBQ0ip5gyeme-Q,"The Constitution, the Articles, and Federalism: Crash Course US History #8",5195934,40333,2592,6837,784,-0.11826,2609094.584522
CrashCourse,rcKilE9CdaA,UCX6b17PVsYBQ0ip5gyeme-Q,The Electron: Crash Course Chemistry #5,2684666,29094,891,3607,768,0.06766,1325954.1074426002
CrashCourse,Eytc9ZaNWyc,UCX6b17PVsYBQ0ip5gyeme-Q,Taxes & Smuggling - Prelude to Revolution: Crash Course US History #6,3255185,23315,709,3977,739,0.31978,2120755.263956
CrashCourse,0RRVV4Diomg,UCX6b17PVsYBQ0ip5gyeme-Q,The Periodic Table: Crash Course Chemistry #4,4851032,46796,1693,3328,682,0.25428,2438139.0062840004
CrashCourse,hQpQ0hxVNTg,UCX6b17PVsYBQ0ip5gyeme-Q,Unit Conversion & Significant Figures: Crash Course Chemistry #2,2988385,40128,691,5097,684,0.09136,1950812.4682719999
CrashCourse,TTYOQ05oDOI,UCX6b17PVsYBQ0ip5gyeme-Q,The Natives and the English - Crash Course US History #3,3281686,25777,731,3034,687,-0.12928,1617254.4457792
CrashCourse,FSyAehMdpyI,UCX6b17PVsYBQ0ip5gyeme-Q,The Nucleus: Crash Course Chemistry #1,5457978,57574,879,6185,612,0.11256,2745201.513768
CrashCourse,o69TvQqyGdg,UCX6b17PVsYBQ0ip5gyeme-Q,When is Thanksgiving? Colonizing America: Crash Course US History #2,3942777,29739,994,3878,746,0.02212,1942710.3324331997
CrashCourse,uVFCOfSuPTo,UCX6b17PVsYBQ0ip5gyeme-Q,Crash Course Chemistry Preview!,384792,6881,72,1732,111,0.4281,194493.69843
CrashCourse,6E9WU9TGrec,UCX6b17PVsYBQ0ip5gyeme-Q,"The Black Legend, Native Americans, and Spaniards: Crash Course US History #1",7791687,54974,2778,9777,680,-0.20948000000000006,5075769.608104
CrashCourse,R4WwhOdk_Eg,UCX6b17PVsYBQ0ip5gyeme-Q,Before I Got My Eye Put Out - The Poetry of Emily Dickinson: Crash Course English Lit #8,1145432,17248,247,2975,611,0.21286,577754.923858
CrashCourse,5eTCZ9L834s,UCX6b17PVsYBQ0ip5gyeme-Q,5 Human Impacts on the Environment: Crash Course Ecology #10,1476706,11698,673,1656,638,0.21966,727776.3641626
CrashCourse,2D7hZpIYlCA,UCX6b17PVsYBQ0ip5gyeme-Q,The Hydrologic and Carbon Cycles: Always Recycle! - Crash Course Ecology #8,955402,8174,295,960,604,0.06373999999999999,480406.155496
CrashCourse,v6ubvEJ3KGM,UCX6b17PVsYBQ0ip5gyeme-Q,Ecosystem Ecology: Links in the Chain - Crash Course Ecology #7,938104,7242,306,759,610,0.135,462194.09484999994
CrashCourse,xw9Au9OoN88,UCX6b17PVsYBQ0ip5gyeme-Q,Like Pale Gold - The Great Gatsby Part 1: Crash Course English Literature #4,2667086,40449,566,3306,703,0.32974000000000003,1741891.715948
CrashCourse,jZKIHe2LDP8,UCX6b17PVsYBQ0ip5gyeme-Q,Ecological Succession: Change is Good - Crash Course Ecology #6,733302,6495,227,665,602,-0.2423,368790.25308
CrashCourse,I4kz-C7GryY,UCX6b17PVsYBQ0ip5gyeme-Q,Of Pentameter & Bear Baiting - Romeo & Juliet Part 1: Crash Course English Literature #2,1679640,23908,322,3866,762,0.00368,846770.4811040001
CrashCourse,E8dkWQVFAoA,UCX6b17PVsYBQ0ip5gyeme-Q,Human Population Growth - Crash Course Ecology #3,979896,10420,277,2140,654,-0.10026,493618.409896
CrashCourse,MSYw502dJNY,UCX6b17PVsYBQ0ip5gyeme-Q,How and Why We Read: Crash Course English Literature #1,3606911,46483,950,6345,420,0.09534,2354159.269068
CrashCourse,RBOsqmBQBQk,UCX6b17PVsYBQ0ip5gyeme-Q,Population Ecology: The Texas Mosquito Mystery - Crash Course Ecology #2,981859,8997,243,984,713,0.32048000000000004,493931.768192
CrashCourse,5SnR-e0S6Ic,UCX6b17PVsYBQ0ip5gyeme-Q,Globalization I - The Upside: Crash Course World History #41,3158213,38681,897,4419,711,0.08216,1592000.152864
CrashCourse,izRvPaAWgyw,UCX6b17PVsYBQ0ip5gyeme-Q,Ecology - Rules for Living on Earth: Crash Course Biology #40,1159989,11704,314,1224,626,0.0,583874.5800000001
CrashCourse,m4DUZhnNo4s,UCX6b17PVsYBQ0ip5gyeme-Q,Fungi: Death Becomes Them - CrashCourse Biology #39,1149131,14604,396,1106,712,0.03558,749883.357116
CrashCourse,y9HjvHZfCUI,UCX6b17PVsYBQ0ip5gyeme-Q,USA vs USSR Fight! The Cold War: Crash Course World History #39,6306595,70005,3740,10931,736,0.02772,3115808.7530492
CrashCourse,ExaQ8shhkw8,UCX6b17PVsYBQ0ip5gyeme-Q,The Plants & The Bees: Plant Reproduction - CrashCourse Biology #38,770513,6616,174,722,624,0.00424,387470.92169600003
CrashCourse,h9oDTMXM7M8,UCX6b17PVsYBQ0ip5gyeme-Q,Vascular Plants = Winning! - Crash Course Biology #37,1125469,11525,224,849,714,0.15434,733913.280868
CrashCourse,UUCEeC4f6ts,UCX6b17PVsYBQ0ip5gyeme-Q,"Communists, Nationalists, and China's Revolutions: Crash Course World History #37",3627943,42576,1700,6467,731,0.09482,1828160.807928
CrashCourse,_XPZQ0LAlR4,UCX6b17PVsYBQ0ip5gyeme-Q,"Archdukes, Cynicism, and World War I: Crash Course World History #36",4891922,52923,1418,6992,705,-0.12018,3190642.9259640006
CrashCourse,vAR47-g6tlA,UCX6b17PVsYBQ0ip5gyeme-Q,"Old & Odd: Archaea, Bacteria & Protists - CrashCourse Biology #35",1363713,13010,332,1176,737,-0.14978,889070.270044
CrashCourse,alJaltUmrGo,UCX6b17PVsYBQ0ip5gyeme-Q,Imperialism: Crash Course World History #35,4528684,37104,1463,5882,826,0.20468,2951256.040936
CrashCourse,CeVtPDjJBPU,UCX6b17PVsYBQ0ip5gyeme-Q,Your Immune System: Natural Born Killer - Crash Course Biology #32,1980583,20362,393,2300,902,-0.19092,977795.7289987999
CrashCourse,zhL5DCizj5c,UCX6b17PVsYBQ0ip5gyeme-Q,"Coal, Steam, and The Industrial Revolution: Crash Course World History #32",4873867,43098,1545,5026,665,0.10446,2448858.2413379997
CrashCourse,ZBw35Ze3bg8,UCX6b17PVsYBQ0ip5gyeme-Q,Latin American Revolutions: Crash Course World History #31,3294228,32260,1483,5167,823,-0.10532,1626087.1484148
CrashCourse,5A_o-nU5s2U,UCX6b17PVsYBQ0ip5gyeme-Q,Haitian Revolutions: Crash Course World History #30,2699551,33581,1124,6150,755,-0.1464,1361283.3114399998
CrashCourse,WtrYotjYvtU,UCX6b17PVsYBQ0ip5gyeme-Q,The Excretory System: From Your Heart to the Toilet -  CrashCourse Biology #29,1378133,13337,310,1160,741,0.17976,898513.9359520001
CrashCourse,lTTvKwCylFY,UCX6b17PVsYBQ0ip5gyeme-Q,The French Revolution: Crash Course World History #29,7257905,73703,3013,9429,714,-0.37932,3649346.7962040002
CrashCourse,s06XzaKqELk,UCX6b17PVsYBQ0ip5gyeme-Q,The Digestive System: CrashCourse Biology #28,2025731,17254,584,1767,713,0.3378,998649.4271580001
CrashCourse,HlUiSBXQHCw,UCX6b17PVsYBQ0ip5gyeme-Q,"Tea, Taxes, and The American Revolution: Crash Course World History #28",4069448,36802,1779,6037,687,0.0843,2652605.96686
CrashCourse,j0qbzNHmfW0,UCX6b17PVsYBQ0ip5gyeme-Q,The Seven Years War: Crash Course World History #26,3320690,30655,1267,4639,740,-0.02872,1668939.7213840003
CrashCourse,EyyDq19Mi3A,UCX6b17PVsYBQ0ip5gyeme-Q,Animal Behavior - CrashCourse Biology #25,609556,6799,121,655,654,0.25828,301081.4284108
CrashCourse,rjhIzemLdos,UCX6b17PVsYBQ0ip5gyeme-Q,"The Spanish Empire, Silver, & Runaway Inflation: Crash Course World History #25",3458844,32442,1881,5396,646,0.111,1706771.49221
CrashCourse,kgZRZmEc9j4,UCX6b17PVsYBQ0ip5gyeme-Q,Chordates - CrashCourse Biology #24,674702,7787,115,880,729,0.07766,440203.665532
CrashCourse,YQb7Xq0enTI,UCX6b17PVsYBQ0ip5gyeme-Q,Complex Animals: Annelids & Arthropods - CrashCourse Biology #23,566043,6087,102,942,795,0.07438,285151.619752
CrashCourse,HQPA5oNpfM4,UCX6b17PVsYBQ0ip5gyeme-Q,The Columbian Exchange: Crash Course World History #23,3438465,31875,773,4391,729,0.016133333,1696556.8917746663
CrashCourse,HQPA5oNpfM4,UCX6b17PVsYBQ0ip5gyeme-Q,The Columbian Exchange: Crash Course World History #23,3438465,31875,773,4391,729,0.016133333,2241620.903226667
Kelvin Academy,YZCiE4RdBT4,UCRyRMkYk4HzNPeSnsLHm-oQ,10th DAY IN SELF-ISOLATION. WHAT I DO IN MY BEDROOM.,96,12,0,8,414,0.39412,86.37882400000001
Kelvin Academy,OHQGEBLizaY,UCRyRMkYk4HzNPeSnsLHm-oQ,TRICKY INVERSE OF A FUNCTION PROBLEM SOLVED - 4 OF 4,10,3,0,1,292,-0.5267,21.69466
Kelvin Academy,h8oB67_ludk,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW EXPONENTIAL AND NATURAL LOG PLAY OUT IN MATHEMATICS (Recommended),11,2,0,3,411,0.387066667,28.4774133334
Kelvin Academy,dLRNsE_mFsw,UCRyRMkYk4HzNPeSnsLHm-oQ,TYPES OF DISCONTINUITY OF A FUNCTION EXPLAINED WITH EXAMPLES,24,6,1,4,385,0.6745,21.81235
Kelvin Academy,Lin2zQJEWrI,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO SOLVE THE DISCONTINUITY OF A CUBIC FUNCTION,9,2,0,2,214,0.56775,5.9124525
Kelvin Academy,g6jT0QGu6lc,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO SOLVE THE DISCONTINUITY OF A RATIONAL CUBIC FUNCTION,5,2,0,2,144,0.42955,11.13591
Kelvin Academy,4Z2QY2wXUbM,UCRyRMkYk4HzNPeSnsLHm-oQ,TRICKY CONTINUITY OF A FUNCTION PROBLEM APPLYING DIFFERENCE OF TWO SQUARES,18,4,0,2,355,0.61865,10.9680515
Kelvin Academy,8BgonUxQXCE,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND DISCONTINUITY OF A FUNCTION WITH LOG(x),12,3,0,3,295,0.508933333,22.513573333200004
Kelvin Academy,DdDpzSVZb7k,UCRyRMkYk4HzNPeSnsLHm-oQ,CONTINUITY OF A FUNCTION WITH DIFFERENCE OF TWO SQUARES,8,4,0,3,293,0.448966667,11.524690000100001
Kelvin Academy,AlQxbTPJJxk,UCRyRMkYk4HzNPeSnsLHm-oQ,TWO METHODS OF FINDING THE CONTINUITY OF A FUNCTION,9,4,0,2,326,0.6553,12.59659
Kelvin Academy,z5Vn3mTjxio,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE CONTINUITY OF A FUNCTION IN PRECALCULUS,22,1,0,3,137,0.7718666670000001,19.0787466668
Kelvin Academy,Rk_TJ3AvuLY,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE RANGE OF A COMPOSITE FUNCTION,1466,6,1,5,276,0.57512,722.0032632
Kelvin Academy,jBcsQPypXMc,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN OF A FUNCTION WITH SQUARE ROOT LESS THAN ONE,38,6,0,6,104,0.6488,23.011367999999997
Kelvin Academy,EEtrGddlmdU,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN OF AN EXPONENTIAL FUNCTION,35,6,0,1,97,0.4404,21.34212
Kelvin Academy,hpZDHttWB34,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND DOMAIN WITH MODULUS FUNCTION AT THE DENOMINATOR,25,6,0,1,351,0.4404,21.422120000000003
Kelvin Academy,Qqr1W4bzC-M,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND DOMAIN OF A QUADRATIC FUNCTION AT THE DENOMINATOR,33,6,0,2,234,0.60605,34.671209999999995
Kelvin Academy,N18C-QUDB0M,UCRyRMkYk4HzNPeSnsLHm-oQ,DOMAIN OF RATIONAL EXPRESSION INSIDE A SQUARE ROOT FUNCTION,35,6,0,1,155,0.5859,31.917180000000002
Kelvin Academy,N7sZUxrA9jQ,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN OF A RATIONAL CUBIC FUNCTION,12,2,0,1,217,0.6249,17.939960000000003
Kelvin Academy,ydN9KiDt1XI,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN and RANGE OF A FUNCTION,34,5,0,1,386,0.0,26.22
Kelvin Academy,jfvXNGcOplQ,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND DOMAIN OF DIFFERENT FUNCTIONS WITH SAME ANSWER,31,6,0,2,168,0.74675,26.5187
Kelvin Academy,SFuBoNNUCeo,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND DOMAIN OF A CUBIC FUNCTION IN PRECALCULUS,58,6,0,1,202,0.4404,30.788443999999995
Kelvin Academy,kjLvNMZ3YFU,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN OF f(x) = 1 DIVIDED BY SQUARE ROOT OF x,37,5,0,2,193,0.418,30.3172
Kelvin Academy,r6Kz4UR7_H0,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN OF THE FUNCTION  f(x) = 1 DIVIDED BY x,31,5,0,2,108,0.5199,23.10796
Kelvin Academy,g-hR5RroPWo,UCRyRMkYk4HzNPeSnsLHm-oQ,HOW TO FIND THE DOMAIN OF f(x) = x divides (x2 - x - 6),41,5,0,1,281,0.7269,22.169959
Kelvin Academy,psUimb-Ixr8,UCRyRMkYk4HzNPeSnsLHm-oQ,FIND THE DOMAIN and RANGE OF THE FUNCTION f(x) = 2x - 5 and f(x) = 4x,54,5,1,2,377,0.7408,28.621488000000003
Kelvin Academy,-7o2U0FfI9o,UCRyRMkYk4HzNPeSnsLHm-oQ,What are Real Numbers. Notations Used in Domain and Range Functions.,39,7,0,2,386,0.74395,22.2318345
